time,price
2025-10-31 17:54:00+00:00,109308.02847893
2025-10-31 17:55:00+00:00,109244.15710573
2025-10-31 17:56:00+00:00,109264.89
2025-10-31 17:57:00+00:00,109247.17312062
2025-10-31 17:58:00+00:00,109224.77546929
2025-10-31 17:59:00+00:00,109239.37629537
2025-10-31 18:00:00+00:00,109272.84
2025-10-31 18:01:00+00:00,109331.5887575
2025-10-31 18:02:00+00:00,109389.55738002
2025-10-31 18:03:00+00:00,109368.5771835
2025-10-31 18:04:00+00:00,109354.87822787
2025-10-31 18:05:00+00:00,109392.5
2025-10-31 18:06:00+00:00,109369.3937538
2025-10-31 18:07:00+00:00,109462.47396027
2025-10-31 18:08:00+00:00,109370.875
2025-10-31 18:09:00+00:00,109339.78458993
2025-10-31 18:10:00+00:00,109383.68456279
2025-10-31 18:11:00+00:00,109376.68511063
2025-10-31 18:12:00+00:00,109308.58929714
2025-10-31 18:13:00+00:00,109375.17456024
2025-10-31 18:14:00+00:00,109351.76757073
2025-10-31 18:15:00+00:00,109243.06635713
2025-10-31 18:16:00+00:00,109249.12989208
2025-10-31 18:17:00+00:00,109191.29158324
2025-10-31 18:18:00+00:00,109248.41107207
2025-10-31 18:19:00+00:00,109209.18858051
2025-10-31 18:20:00+00:00,109242.77425521
2025-10-31 18:21:00+00:00,109244.37961587
2025-10-31 18:22:00+00:00,109224.1759215
2025-10-31 18:23:00+00:00,109275.0
2025-10-31 18:24:00+00:00,109311.91301374
2025-10-31 18:25:00+00:00,109306.327918
2025-10-31 18:26:00+00:00,109263.14
2025-10-31 18:27:00+00:00,109242.86508002
2025-10-31 18:28:00+00:00,109199.94635919
2025-10-31 18:29:00+00:00,109171.77
2025-10-31 18:30:00+00:00,109143.40505616
2025-10-31 18:31:00+00:00,109036.0
2025-10-31 18:32:00+00:00,109012.05126159
2025-10-31 18:33:00+00:00,109003.45514966
2025-10-31 18:34:00+00:00,108964.8
2025-10-31 18:35:00+00:00,108984.38
2025-10-31 18:36:00+00:00,109072.49504414
2025-10-31 18:37:00+00:00,109224.58207264
2025-10-31 18:38:00+00:00,109231.35
2025-10-31 18:39:00+00:00,109526.219052
2025-10-31 18:40:00+00:00,109500.5
2025-10-31 18:41:00+00:00,109446.74908711
2025-10-31 18:42:00+00:00,109480.35068825
2025-10-31 18:43:00+00:00,109408.55326529
2025-10-31 18:44:00+00:00,109683.1431792
2025-10-31 18:45:00+00:00,109536.74
2025-10-31 18:46:00+00:00,109461.375
2025-10-31 18:47:00+00:00,109368.79514675
2025-10-31 18:48:00+00:00,109360.25878189
2025-10-31 18:49:00+00:00,109341.9457591
2025-10-31 18:50:00+00:00,109321.31
2025-10-31 18:51:00+00:00,109288.99999999
2025-10-31 18:52:00+00:00,109326.79215776
2025-10-31 18:53:00+00:00,109329.13397298
2025-10-31 18:54:00+00:00,109320.03140241
2025-10-31 18:55:00+00:00,109330.11753033
2025-10-31 18:56:00+00:00,109273.88541814
2025-10-31 18:57:00+00:00,109332.07082267
2025-10-31 18:58:00+00:00,109393.88344279
2025-10-31 18:59:00+00:00,109390.515
2025-10-31 19:00:00+00:00,109266.2170123
2025-10-31 19:01:00+00:00,109244.08857606
2025-10-31 19:02:00+00:00,109189.73176944
2025-10-31 19:03:00+00:00,109090.08988746
2025-10-31 19:04:00+00:00,109139.54236904
2025-10-31 19:05:00+00:00,109136.54568
2025-10-31 19:06:00+00:00,109153.94642544
2025-10-31 19:07:00+00:00,109146.0
2025-10-31 19:08:00+00:00,109198.16000001
2025-10-31 19:09:00+00:00,109205.00895438
2025-10-31 19:10:00+00:00,109199.13658323
2025-10-31 19:11:00+00:00,109161.73960515
2025-10-31 19:12:00+00:00,109182.45501241
2025-10-31 19:13:00+00:00,109229.35
2025-10-31 19:14:00+00:00,109288.83511375
2025-10-31 19:15:00+00:00,109326.01503008
2025-10-31 19:16:00+00:00,109396.00000001
2025-10-31 19:17:00+00:00,109410.7000509
2025-10-31 19:18:00+00:00,109447.0
2025-10-31 19:19:00+00:00,109467.81
2025-10-31 19:20:00+00:00,109618.0
2025-10-31 19:21:00+00:00,109598.51380384
2025-10-31 19:22:00+00:00,109624.50041045
2025-10-31 19:23:00+00:00,109605.28979463
2025-10-31 19:24:00+00:00,109666.46
2025-10-31 19:25:00+00:00,109800.26477296
2025-10-31 19:26:00+00:00,109800.76154564
2025-10-31 19:27:00+00:00,109813.51095436
2025-10-31 19:28:00+00:00,109837.69
2025-10-31 19:29:00+00:00,109723.72650216
2025-10-31 19:30:00+00:00,109729.11245976
2025-10-31 19:31:00+00:00,109745.72824797
2025-10-31 19:32:00+00:00,109823.44035268
2025-10-31 19:33:00+00:00,109953.64499999
2025-10-31 19:34:00+00:00,110013.0
2025-10-31 19:35:00+00:00,109936.5
2025-10-31 19:36:00+00:00,109889.3599312
2025-10-31 19:37:00+00:00,109816.51
2025-10-31 19:38:00+00:00,109819.92589276
2025-10-31 19:39:00+00:00,109794.28018096
2025-10-31 19:40:00+00:00,109758.854212
2025-10-31 19:41:00+00:00,109763.09919978
2025-10-31 19:42:00+00:00,109842.07562557
2025-10-31 19:43:00+00:00,109877.78246543
2025-10-31 19:44:00+00:00,109888.94
2025-10-31 19:45:00+00:00,109893.50970453
2025-10-31 19:46:00+00:00,110169.66
2025-10-31 19:47:00+00:00,110128.11657237
2025-10-31 19:48:00+00:00,110059.42
2025-10-31 19:49:00+00:00,110023.15095122
2025-10-31 19:50:00+00:00,110099.50811997
2025-10-31 19:51:00+00:00,110013.0
2025-10-31 19:52:00+00:00,109949.83724965
2025-10-31 19:53:00+00:00,109985.71067967
2025-10-31 19:54:00+00:00,109941.0
2025-10-31 19:55:00+00:00,109933.82
2025-10-31 19:56:00+00:00,109893.3940858
2025-10-31 19:57:00+00:00,109876.67937543
2025-10-31 19:58:00+00:00,109778.1060616
2025-10-31 19:59:00+00:00,109765.06257591
2025-10-31 20:00:00+00:00,109710.83943544
2025-10-31 20:01:00+00:00,109672.62623746
2025-10-31 20:02:00+00:00,109642.86681439
2025-10-31 20:03:00+00:00,109587.49000001
2025-10-31 20:04:00+00:00,109565.1190936
2025-10-31 20:05:00+00:00,109545.9361953
2025-10-31 20:06:00+00:00,109601.41
2025-10-31 20:07:00+00:00,109621.99
2025-10-31 20:08:00+00:00,109666.675
2025-10-31 20:09:00+00:00,109593.57932457
2025-10-31 20:10:00+00:00,109675.95
2025-10-31 20:11:00+00:00,109698.28818632
2025-10-31 20:12:00+00:00,109725.66538973
2025-10-31 20:13:00+00:00,109673.75913398
2025-10-31 20:14:00+00:00,109721.25448866
2025-10-31 20:15:00+00:00,109744.72
2025-10-31 20:16:00+00:00,109698.79041328
2025-10-31 20:17:00+00:00,109672.05976507
2025-10-31 20:18:00+00:00,109672.32
2025-10-31 20:19:00+00:00,109665.31344519
2025-10-31 20:20:00+00:00,109736.76742228
2025-10-31 20:21:00+00:00,109666.451665
2025-10-31 20:22:00+00:00,109597.24908818
2025-10-31 20:23:00+00:00,109618.70835568
2025-10-31 20:24:00+00:00,109641.33733211
2025-10-31 20:25:00+00:00,109640.50258658
2025-10-31 20:26:00+00:00,109617.74727023
2025-10-31 20:27:00+00:00,109600.11002388
2025-10-31 20:28:00+00:00,109618.37710818
2025-10-31 20:29:00+00:00,109630.28849015
2025-10-31 20:30:00+00:00,109580.23535402
2025-10-31 20:31:00+00:00,109515.45806009
2025-10-31 20:32:00+00:00,109542.68596474
2025-10-31 20:33:00+00:00,109502.6169601
2025-10-31 20:34:00+00:00,109515.28423232
2025-10-31 20:35:00+00:00,109498.00281876
2025-10-31 20:36:00+00:00,109474.7464312
2025-10-31 20:37:00+00:00,109495.15503004
2025-10-31 20:38:00+00:00,109481.5
2025-10-31 20:39:00+00:00,109486.01
2025-10-31 20:40:00+00:00,109508.685
2025-10-31 20:41:00+00:00,109475.33
2025-10-31 20:42:00+00:00,109488.69954634
2025-10-31 20:43:00+00:00,109458.9
2025-10-31 20:44:00+00:00,109478.46600464
2025-10-31 20:45:00+00:00,109691.36737879
2025-10-31 20:46:00+00:00,109681.32000001
2025-10-31 20:47:00+00:00,109689.96
2025-10-31 20:48:00+00:00,109724.88
2025-10-31 20:49:00+00:00,109710.90006168
2025-10-31 20:50:00+00:00,109561.36
2025-10-31 20:51:00+00:00,109491.46
2025-10-31 20:52:00+00:00,109420.78942068
2025-10-31 20:53:00+00:00,109458.32
2025-10-31 20:54:00+00:00,109429.56433349
2025-10-31 20:55:00+00:00,109417.42
2025-10-31 20:56:00+00:00,109386.85044406
2025-10-31 20:57:00+00:00,109419.05474448
2025-10-31 20:58:00+00:00,109434.15383446
2025-10-31 20:59:00+00:00,109423.0
2025-10-31 21:00:00+00:00,109471.88024616
2025-10-31 21:01:00+00:00,109466.97114481
2025-10-31 21:02:00+00:00,109461.69183124
2025-10-31 21:03:00+00:00,109473.41681805
2025-10-31 21:04:00+00:00,109533.44331097
2025-10-31 21:05:00+00:00,109496.18133224
2025-10-31 21:06:00+00:00,109527.50849148
2025-10-31 21:07:00+00:00,109536.55160833
2025-10-31 21:08:00+00:00,109514.19329449
2025-10-31 21:09:00+00:00,109520.80260189
2025-10-31 21:10:00+00:00,109501.95768803
2025-10-31 21:11:00+00:00,109501.12911964
